Product Id,Product Type,Product Name,Product Gender Target,Product Category,Product Season,Product Condition,Sold,In Stock,Brand Id,Brand Name,Product Material,Product Colour,Price Usd,Warehouse name,Country
P00218,Accessories,Product 218,Unisex,women clothing,Autumn,Never Worn,False,False,B1,Brand D,Leather,Blue,113.23,London,UK
P00219,Shoes,Product 219,Unisex,men shoes,Summer,Good,False,True,B1,Brand D,Cotton,Black,431.46,New York,USA
P00220,Shoes,Product 220,Female,men accessories,Summer,Good,False,False,B2,Brand B,Polyester,Pink,1907.04,Berlin,Germany
P00221,Clothing,Product 221,Male,men clothing,Autumn,Good,False,False,B5,Brand C,Cotton,Green,1405.04,Milan,Italy
P00222,Clothing,Product 222,Male,men shoes,Summer,Never Worn with Tag,False,True,B1,Brand C,Silk,Black,1474.45,Berlin,Germany
P00223,Shoes,Product 223,Unisex,women clothing,Winter,Never Worn,True,False,B2,Brand E,Wool,Green,684.97,Paris,France
P00224,Accessories,Product 224,Male,women accessories,Autumn,Never Worn with Tag,True,True,B2,Brand D,Denim,Pink,285.61,London,UK
P00225,Clothing,Product 225,Male,women clothing,Summer,Good,True,True,B5,Brand D,Denim,Black,421.39,Berlin,Germany
P00226,Clothing,Product 226,Male,men shoes,Spring,Fair,False,False,B2,Brand A,Wool,Blue,709.45,Paris,France
P00227,Shoes,Product 227,Unisex,women clothing,Spring,Fair,False,True,B3,Brand D,Leather,Black,400.27,London,UK
P00228,Clothing,Product 228,Female,men shoes,Autumn,Very Good,False,True,B4,Brand C,Polyester,Pink,1772.64,London,UK
P00229,Accessories,Product 229,Female,women clothing,Summer,Very Good,True,True,B1,Brand B,Leather,Pink,692.96,Paris,France
P00230,Accessories,Product 230,Male,men accessories,Autumn,Fair,False,True,B3,Brand D,Cotton,White,1715.9,London,UK
P00231,Clothing,Product 231,Male,men clothing,Spring,Fair,False,False,B4,Brand A,Cotton,Blue,839.01,New York,USA
P00232,Clothing,Product 232,Female,women clothing,Winter,Very Good,False,True,B4,Brand C,Denim,Black,1551.72,Milan,Italy
P00233,Shoes,Product 233,Male,men clothing,Autumn,Fair,False,False,B2,Brand B,Polyester,Pink,480.42,London,UK
P00234,Shoes,Product 234,Unisex,women clothing,Winter,Good,True,True,B4,Brand B,Silk,Pink,1612.12,Berlin,Germany
P00235,Accessories,Product 235,Male,women accessories,Spring,Fair,True,True,B4,Brand E,Polyester,Red,517.67,London,UK
P00236,Clothing,Product 236,Female,men accessories,Summer,Very Good,False,False,B1,Brand A,Leather,White,576.2,Paris,France
P00237,Accessories,Product 237,Male,men shoes,Summer,Never Worn,True,True,B4,Brand E,Wool,Black,589.75,London,UK
P00238,Clothing,Product 238,Female,men shoes,Winter,Never Worn,False,True,B4,Brand B,Cotton,Green,134.05,Berlin,Germany
P00239,Shoes,Product 239,Unisex,men shoes,Summer,Never Worn,False,False,B4,Brand D,Wool,Yellow,302.49,Paris,France
P00240,Accessories,Product 240,Male,men accessories,Winter,Fair,False,True,B2,Brand D,Cotton,Red,102.42,Milan,Italy
P00241,Shoes,Product 241,Unisex,women shoes,Winter,Never Worn,True,False,B3,Brand B,Denim,Green,433.69,New York,
P00242,Shoes,Product 242,Female,men clothing,Summer,Very Good,False,False,B3,Brand B,Wool,Blue,636.73,Paris,France
P00243,Accessories,Product 243,Female,women clothing,Winter,Fair,False,True,B4,Brand C,Silk,White,1159.3,Milan,Italy
P00244,Clothing,Product 244,Unisex,men shoes,Autumn,Never Worn with Tag,True,False,B2,Brand D,Wool,Pink,977.3,Berlin,Germany
P00245,Accessories,Product 245,Unisex,men accessories,Winter,Very Good,False,True,B1,Brand A,Cotton,Blue,1993.35,New York,USA
P00246,Accessories,Product 246,Male,men accessories,Winter,Never Worn with Tag,False,False,B2,Brand D,Leather,Red,162.2,Berlin,Germany
P00247,Accessories,Product 247,Unisex,men shoes,Autumn,Never Worn with Tag,True,True,B4,Brand B,Leather,White,620.15,London,UK
P00248,Clothing,Product 248,Male,men clothing,Spring,Never Worn,False,True,B3,Brand E,Leather,Blue,1569.72,Milan,Italy
P00249,Shoes,Product 249,Unisex,men shoes,Winter,Never Worn with Tag,False,True,B5,Brand C,Leather,Red,1446.73,Milan,Italy
P00250,Clothing,Product 250,Male,women accessories,Summer,Never Worn,False,False,B3,Brand C,Wool,Blue,1124.51,Paris,France
P00251,Accessories,Product 251,Male,women accessories,Spring,Fair,True,True,B1,Brand B,Cotton,Green,1363.11,Berlin,Germany
P00252,Clothing,Product 252,Female,men shoes,Winter,Never Worn with Tag,True,True,B1,Brand D,Denim,White,1885.99,Milan,Italy
P00253,Shoes,Product 253,Female,men shoes,Spring,Good,False,True,B4,Brand D,Denim,Black,944.78,Paris,France
P00254,Shoes,Product 254,Unisex,men accessories,Autumn,Never Worn with Tag,False,True,B3,Brand D,Denim,,1812.29,Paris,France
P00255,Shoes,Product 255,Male,women clothing,Spring,Good,True,False,B2,Brand A,Denim,Blue,1470.97,London,UK
P00256,Clothing,Product 256,Male,,Winter,Very Good,True,True,B3,Brand E,Wool,Blue,458.75,New York,USA
P00257,Shoes,Product 257,Male,,Winter,Never Worn,False,False,B5,Brand E,Cotton,Green,206.72,Tokyo,Japan
P00258,Accessories,Product 258,Female,women shoes,Summer,Never Worn,False,True,B2,Brand E,Wool,Black,1277.82,London,UK
P00259,Clothing,Product 259,Unisex,men clothing,Autumn,Fair,False,True,B3,Brand D,Wool,Yellow,506.9,Milan,Italy
P00260,Accessories,Product 260,Female,men shoes,Autumn,Very Good,False,False,B5,Brand E,Polyester,Black,102.94,London,UK
P00261,Clothing,Product 261,Male,men clothing,Autumn,Fair,True,False,B4,Brand A,Leather,Blue,369.83,Berlin,Germany
P00262,Shoes,Product 262,Unisex,men shoes,Summer,Good,True,True,B2,Brand E,Leather,Red,1102.52,Tokyo,Japan
P00263,Shoes,Product 263,Male,men clothing,Winter,Fair,True,False,B2,Brand D,Denim,Green,1282.35,New York,USA
P00264,Shoes,Product 264,Male,men clothing,Winter,Never Worn,True,False,B5,Brand A,Polyester,White,56.5,London,UK
P00265,Accessories,Product 265,Unisex,women accessories,Summer,Fair,False,True,B1,Brand C,Wool,Red,920.72,Tokyo,Japan
P00266,Shoes,Product 266,Unisex,men accessories,Winter,Never Worn with Tag,False,True,B2,Brand D,Silk,White,686.26,Tokyo,Japan
P00267,Clothing,Product 267,Female,,Summer,Never Worn with Tag,True,False,B2,Brand D,Wool,Red,794.5,Berlin,Germany
P00268,Shoes,Product 268,Unisex,women clothing,Autumn,Never Worn,True,False,B5,Brand A,Polyester,Blue,1022.1,Tokyo,Japan
P00269,Clothing,Product 269,Female,women clothing,Winter,Never Worn with Tag,True,True,B2,Brand A,Wool,Black,356.85,Berlin,Germany
P00270,Clothing,Product 270,Female,women shoes,Autumn,Very Good,False,False,B1,Brand B,Cotton,Pink,1746.33,Paris,
P00271,Clothing,Product 271,Female,women clothing,Winter,Good,True,False,B2,Brand B,Leather,Blue,1021.63,New York,USA
P00272,Accessories,Product 272,Female,women shoes,Summer,Good,True,False,B4,Brand C,Polyester,Blue,1529.04,London,UK
P00273,Accessories,Product 273,Female,women accessories,Winter,Never Worn,False,True,B5,Brand A,Polyester,White,1863.49,Tokyo,Japan
P00274,Clothing,Product 274,Unisex,men shoes,Spring,Fair,True,True,B4,Brand A,Polyester,White,1442.52,Milan,Italy
P00275,Clothing,Product 275,Female,women accessories,Winter,Good,True,True,B5,Brand B,Wool,Blue,1098.77,Berlin,Germany
P00276,Accessories,Product 276,Male,women accessories,Spring,Never Worn with Tag,True,True,B2,Brand C,Denim,Black,131.75,Tokyo,Japan
P00277,Clothing,Product 277,Female,men shoes,Summer,Never Worn with Tag,False,True,B1,Brand C,Cotton,Black,1913.37,London,
P00278,Accessories,Product 278,Male,men accessories,Winter,Never Worn with Tag,True,True,B2,Brand E,Cotton,Black,1433.01,London,UK
P00279,Shoes,Product 279,Male,men shoes,Autumn,Very Good,False,True,B3,Brand B,Leather,Black,148.15,Paris,France
P00280,Accessories,Product 280,Male,men accessories,Spring,Never Worn,True,True,B2,Brand D,Polyester,Black,1650.53,London,UK
P00281,Accessories,Product 281,Male,women shoes,Summer,Never Worn,False,True,B4,Brand C,Wool,Green,1101.5,Berlin,Germany
P00282,Clothing,Product 282,Unisex,men accessories,Winter,Good,False,False,B3,Brand D,Leather,Yellow,610.04,Tokyo,Japan
P00283,Accessories,Product 283,Male,men accessories,Spring,Fair,False,True,B2,Brand E,Polyester,Green,1895.38,Berlin,Germany
P00284,Shoes,Product 284,Unisex,women accessories,Spring,Fair,True,True,B4,Brand A,Silk,,1478.92,Paris,France
P00285,Clothing,Product 285,Female,men clothing,Summer,Good,False,False,B5,Brand B,Leather,Black,1733.03,Paris,France
P00286,Shoes,Product 286,Unisex,women accessories,Autumn,Never Worn,False,False,B3,Brand A,Silk,Pink,245.48,London,UK
P00287,Clothing,Product 287,Unisex,women clothing,Winter,Never Worn,False,True,B2,Brand C,Denim,Yellow,1129.91,Paris,France
P00288,Clothing,Product 288,Female,men accessories,Spring,Never Worn with Tag,True,False,B5,Brand A,Cotton,Blue,1931.56,Milan,Italy
P00289,Shoes,Product 289,Unisex,women clothing,Winter,Never Worn with Tag,False,False,B3,Brand C,Leather,Yellow,1704.28,Tokyo,Japan
P00290,Clothing,Product 290,Female,men clothing,Spring,Very Good,True,False,B3,Brand B,Cotton,Red,1622.94,New York,USA
P00291,Clothing,Product 291,Unisex,women shoes,Summer,Never Worn,False,True,B3,Brand E,Leather,Green,183.98,Milan,
P00292,Clothing,Product 292,Unisex,men clothing,Autumn,Never Worn,False,True,B4,Brand C,Cotton,Blue,1789.7,Milan,Italy
P00293,Shoes,Product 293,Unisex,men accessories,Winter,Fair,False,True,B1,Brand A,Silk,Red,747.12,Paris,France
P00294,Shoes,Product 294,Female,women shoes,Winter,Fair,True,False,B3,Brand A,Leather,Red,725.66,Milan,Italy
P00295,Shoes,Product 295,Male,women clothing,Winter,Fair,False,False,B1,Brand D,Denim,White,1193.18,New York,USA
P00296,Shoes,Product 296,Female,men accessories,Winter,Good,True,False,B2,Brand C,Denim,Yellow,297.76,New York,USA
P00297,Clothing,Product 297,Male,men accessories,Spring,Never Worn with Tag,False,False,B1,Brand D,Denim,Red,1014.81,New York,USA
P00298,Accessories,Product 298,Female,women accessories,Spring,Good,False,False,B5,Brand E,Silk,White,891.11,Tokyo,Japan
P00299,Clothing,Product 299,Unisex,women clothing,Winter,Good,False,True,B5,Brand E,Polyester,White,1237.15,London,UK
P00300,Shoes,Product 300,Female,men accessories,Summer,Very Good,False,False,B1,Brand C,Leather,Green,1561.59,New York,USA
P00301,Clothing,Product 301,Unisex,,Spring,Very Good,False,False,B4,Brand E,Silk,Green,1865.44,London,UK
P00302,Shoes,Product 302,Female,men shoes,Summer,Never Worn with Tag,False,True,B1,Brand E,Wool,Red,194.93,Berlin,Germany
P00303,Shoes,Product 303,Female,men shoes,Autumn,Never Worn with Tag,True,False,B4,Brand B,Leather,Blue,1419.75,Tokyo,
P00304,Clothing,Product 304,Unisex,men accessories,Summer,Never Worn with Tag,True,True,B1,Brand E,Denim,White,895.06,Paris,France
P00305,Accessories,Product 305,Unisex,men shoes,Summer,Good,True,False,B1,Brand D,Leather,Black,480.79,New York,USA
P00306,Shoes,Product 306,Unisex,women clothing,Summer,Never Worn,True,False,B4,Brand B,Silk,White,806.9,Paris,France
P00307,Shoes,Product 307,Unisex,men clothing,Winter,Very Good,True,False,B3,Brand E,Polyester,Blue,1761.63,London,UK
P00308,Shoes,Product 308,Unisex,women clothing,Winter,Fair,False,False,B4,Brand E,Wool,Blue,168.69,Paris,France
P00309,Accessories,Product 309,Female,women clothing,Spring,Never Worn,False,True,B1,Brand C,Polyester,White,864.33,New York,USA
P00310,Shoes,Product 310,Unisex,men clothing,Autumn,Good,False,False,B4,Brand C,Leather,Yellow,239.37,Milan,Italy
P00311,Shoes,Product 311,Unisex,men accessories,Spring,Never Worn,False,True,B2,Brand B,Cotton,Black,1491.61,Berlin,Germany
P00312,Accessories,Product 312,Unisex,women accessories,Spring,Very Good,False,False,B2,Brand D,Cotton,Blue,539.39,Paris,France
P00313,Clothing,Product 313,Male,women clothing,Winter,Very Good,True,False,B5,Brand E,Wool,Green,915.19,Tokyo,Japan
P00314,Clothing,Product 314,Female,women clothing,Autumn,Never Worn,True,True,B5,Brand E,Wool,Yellow,364.78,Paris,France
P00315,Shoes,Product 315,Male,women shoes,Summer,Fair,True,False,B4,Brand B,Polyester,Green,1130.66,Milan,Italy
P00316,Accessories,Product 316,Female,women accessories,Autumn,Good,True,True,B4,Brand B,Wool,Green,1973.62,London,
P00317,Clothing,Product 317,Male,men shoes,Summer,Very Good,False,True,B3,Brand C,Polyester,Red,1061.79,Paris,France
P00318,Shoes,Product 318,Unisex,men clothing,Winter,Very Good,False,True,B5,Brand A,Cotton,Blue,1736.99,New York,USA
P00319,Shoes,Product 319,Unisex,men shoes,Autumn,Very Good,True,False,B4,Brand D,Cotton,Yellow,1111.54,Paris,France
P00320,Shoes,Product 320,Male,men clothing,Autumn,Never Worn,True,False,B3,Brand A,Polyester,,894.95,Tokyo,Japan
P00321,Accessories,Product 321,Female,men clothing,Winter,Never Worn,False,False,B3,Brand A,Denim,Black,1584.8,Milan,Italy
P00322,Clothing,Product 322,Female,men accessories,Winter,Fair,False,False,B2,Brand C,Wool,Yellow,738.05,New York,USA
P00323,Accessories,Product 323,Female,women accessories,Autumn,Very Good,False,True,B3,Brand C,Cotton,Blue,1690.44,Paris,France
P00324,Clothing,Product 324,Unisex,,Winter,Never Worn,False,True,B3,Brand C,Cotton,Yellow,348.45,Tokyo,Japan
P00325,Clothing,Product 325,Male,men accessories,Winter,Never Worn,False,True,B3,Brand D,Cotton,Green,310.62,Berlin,Germany
P00326,Accessories,Product 326,Female,men clothing,Spring,Never Worn,False,True,B2,Brand E,Wool,Black,113.64,Paris,France
P00327,Accessories,Product 327,Male,women shoes,Spring,Good,False,False,B4,Brand A,Cotton,Blue,1818.08,Milan,Italy
P00328,Accessories,Product 328,Unisex,men accessories,Summer,Good,False,False,B5,Brand A,Cotton,Black,955.82,Paris,France
P00329,Shoes,Product 329,Female,men accessories,Spring,Fair,False,True,B2,Brand E,Cotton,Black,1767.07,Berlin,Germany
P00330,Clothing,Product 330,Male,women shoes,Winter,Never Worn,False,False,B2,Brand B,Leather,Green,1781.21,Tokyo,Japan
P00331,Accessories,Product 331,Male,women clothing,Winter,Never Worn with Tag,False,False,B1,Brand A,Cotton,Red,765.33,Paris,France
P00332,Shoes,Product 332,Unisex,men clothing,Autumn,Never Worn,True,True,B5,Brand C,Denim,Green,999.78,Paris,France
P00333,Accessories,Product 333,Male,women shoes,Autumn,Never Worn with Tag,True,False,B5,Brand A,Wool,Red,1675.49,London,UK
P00334,Accessories,Product 334,Male,men shoes,Spring,Never Worn with Tag,False,True,B2,Brand A,Polyester,Pink,884.45,London,UK
P00335,Accessories,Product 335,Female,men clothing,Summer,Very Good,False,False,B4,Brand C,Denim,Black,1025.55,London,UK
P00336,Shoes,Product 336,Female,women shoes,Summer,Very Good,True,False,B2,Brand B,Leather,Red,455.53,Berlin,Germany
P00337,Shoes,Product 337,Unisex,men accessories,Winter,Never Worn with Tag,True,False,B5,Brand D,Denim,White,1370.95,London,UK
P00338,Shoes,Product 338,Unisex,men clothing,Summer,Never Worn with Tag,False,False,B3,Brand C,Cotton,Yellow,849.8,Milan,Italy
P00339,Shoes,Product 339,Unisex,women accessories,Spring,Fair,True,True,B1,Brand A,Leather,Red,1690.1,Paris,France
P00340,Clothing,Product 340,Unisex,men shoes,Spring,Very Good,True,False,B3,Brand C,Denim,Yellow,1384.21,Berlin,Germany
P00341,Clothing,Product 341,Male,women clothing,Autumn,Very Good,True,False,B3,Brand D,Cotton,Blue,76.08,Tokyo,Japan
P00342,Shoes,Product 342,Unisex,men shoes,Summer,Never Worn with Tag,True,True,B3,Brand A,Cotton,Black,1419.88,Berlin,Germany
P00343,Shoes,Product 343,Female,,Spring,Good,False,False,B1,Brand D,Wool,Green,430.82,New York,USA
P00344,Shoes,Product 344,Female,men accessories,Winter,Very Good,False,False,B5,Brand E,Wool,Green,474.98,Berlin,Germany
P00345,Accessories,Product 345,Unisex,women accessories,Spring,Never Worn,True,False,B2,Brand A,Wool,Green,286.61,Berlin,Germany
P00346,Shoes,Product 346,Unisex,women shoes,Autumn,Very Good,True,True,B3,Brand E,Wool,Yellow,1256.74,Paris,France
P00347,Accessories,Product 347,Male,women accessories,Autumn,Fair,False,False,B1,Brand C,Cotton,Pink,1420.21,Berlin,Germany
P00348,Shoes,Product 348,Male,women clothing,Winter,Never Worn with Tag,True,True,B2,Brand C,Polyester,,1802.9,Tokyo,Japan
P00349,Accessories,Product 349,Female,women accessories,Autumn,Good,True,False,B4,Brand A,Polyester,Black,1379.54,Tokyo,Japan
P00350,Shoes,Product 350,Unisex,men shoes,Winter,Never Worn with Tag,True,False,B3,Brand B,Polyester,Yellow,1289.97,Tokyo,Japan
P00351,Accessories,Product 351,Unisex,women accessories,Summer,Very Good,True,False,B5,Brand E,Leather,Yellow,417.15,London,UK
P00352,Accessories,Product 352,Unisex,women clothing,Summer,Very Good,True,False,B5,Brand D,Silk,White,828.23,Milan,Italy
P00353,Shoes,Product 353,Female,men accessories,Spring,Fair,True,False,B2,Brand E,Silk,Black,378.1,London,UK
P00354,Clothing,Product 354,Male,,Winter,Fair,True,False,B5,Brand E,Polyester,Green,1448.09,Paris,France
P00355,Clothing,Product 355,Female,women shoes,Spring,Never Worn with Tag,True,False,B3,Brand A,Denim,,431.06,Tokyo,Japan
P00356,Clothing,Product 356,Female,women accessories,Winter,Never Worn,True,False,B3,Brand A,Denim,Red,1184.35,London,UK
P00357,Clothing,Product 357,Unisex,women shoes,Spring,Never Worn with Tag,True,False,B4,Brand D,Leather,Green,1423.5,Milan,Italy
P00358,Accessories,Product 358,Male,women clothing,Winter,Very Good,True,True,B1,Brand B,Denim,Pink,216.44,Milan,Italy
P00359,Shoes,Product 359,Female,women clothing,Summer,Never Worn with Tag,True,True,B5,Brand A,Cotton,,905.73,Tokyo,Japan
P00360,Clothing,Product 360,Unisex,women accessories,Autumn,Good,False,False,B5,Brand A,Denim,Blue,1779.54,Berlin,Germany
P00361,Shoes,Product 361,Unisex,women shoes,Spring,Fair,False,True,B2,Brand A,Leather,Pink,1779.08,Milan,Italy
P00362,Accessories,Product 362,Male,men accessories,Winter,Good,False,True,B3,Brand B,Wool,,1753.37,New York,USA
P00363,Accessories,Product 363,Female,women accessories,Spring,Fair,False,False,B4,Brand B,Denim,White,1035.48,Paris,France
P00364,Clothing,Product 364,Male,men clothing,Autumn,Fair,True,True,B3,Brand D,Cotton,White,1893.96,London,UK
P00365,Shoes,Product 365,Male,women clothing,Spring,Very Good,False,False,B2,Brand B,Cotton,Pink,520.34,London,UK
P00366,Accessories,Product 366,Male,women clothing,Summer,Never Worn,True,False,B4,Brand C,Polyester,Red,1382.37,New York,USA
P00367,Shoes,Product 367,Male,men clothing,Autumn,Good,True,True,B1,Brand A,Cotton,Blue,527.82,Paris,France
P00368,Clothing,Product 368,Female,women accessories,Winter,Good,True,True,B3,Brand E,Cotton,,1049.41,New York,USA
P00369,Shoes,Product 369,Female,women clothing,Spring,Fair,True,False,B2,Brand C,Denim,Black,902.74,London,UK
P00370,Shoes,Product 370,Male,women clothing,Winter,Never Worn with Tag,True,True,B5,Brand E,Cotton,Green,620.92,Tokyo,Japan
P00371,Shoes,Product 371,Male,women clothing,Winter,Never Worn,True,False,B5,Brand C,Polyester,Blue,1845.59,Tokyo,
P00372,Accessories,Product 372,Female,women accessories,Spring,Very Good,False,False,B4,Brand E,Silk,,1144.55,London,UK
P00373,Clothing,Product 373,Male,women clothing,Winter,Very Good,False,False,B2,Brand E,Silk,Blue,1539.46,Paris,
P00374,Clothing,Product 374,Unisex,men shoes,Summer,Fair,True,False,B5,Brand D,Polyester,Green,845.96,London,UK
P00375,Accessories,Product 375,Female,men clothing,Summer,Good,True,True,B2,Brand C,Cotton,Black,209.6,London,UK
P00376,Clothing,Product 376,Female,men clothing,Winter,Good,True,False,B3,Brand A,Denim,Red,1900.24,New York,USA
P00377,Clothing,Product 377,Unisex,men accessories,Autumn,Fair,True,False,B4,Brand A,Wool,Yellow,1363.56,London,UK
P00378,Clothing,Product 378,Male,men shoes,Winter,Good,True,True,B5,Brand B,Denim,Red,1433.17,London,UK
